,manufacturer_name,model_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,has_warranty,state,price_usd,number_of_photos
14268,Renault,Safrane,mechanical,green,350000,1998,gasoline,2.0,sedan,False,owned,2500.0,3
14269,Renault,Fluence,mechanical,grey,129991,2011,gasoline,1.6,sedan,False,owned,7250.0,3
14270,Renault,Laguna,mechanical,blue,303000,2001,diesel,1.9,universal,False,owned,3800.0,9
14271,Renault,Laguna,mechanical,other,370000,2001,gasoline,1.9,universal,False,owned,3300.0,8
14272,Renault,Grand Scenic,mechanical,silver,148000,2016,diesel,1.6,minivan,False,owned,12900.0,1
14273,Renault,Scenic,mechanical,silver,293234,2004,diesel,1.5,minivan,False,owned,4500.0,4
14274,Renault,Laguna,mechanical,silver,500000,2002,diesel,1.9,universal,False,owned,3000.0,1
14275,Renault,Laguna,mechanical,black,320000,1996,gasoline,1.8,hatchback,False,owned,1100.0,2
14276,Renault,Vel Satis,mechanical,silver,254000,2002,diesel,2.2,hatchback,False,owned,3600.0,10
14277,Renault,Laguna,mechanical,violet,1000000,1994,gasoline,2.0,hatchback,False,owned,550.0,8
14278,Renault,Grand Scenic,mechanical,other,24000,2009,diesel,1.5,minivan,False,owned,8000.0,3
14279,Renault,Laguna,mechanical,grey,316000,2002,diesel,1.9,universal,False,owned,4400.0,7
14280,Renault,Duster,mechanical,brown,25000,2017,gasoline,2.0,suv,False,owned,13000.0,2
14281,Renault,Scenic,mechanical,grey,196000,2000,diesel,1.9,minivan,False,owned,3556.86,6
14282,Renault,Megane,mechanical,grey,96500,2010,gasoline,1.6,hatchback,False,owned,6700.0,12
14283,Renault,Kaptur,mechanical,black,58000,2016,gasoline,1.6,suv,False,owned,12900.0,6
14284,Renault,Kangoo,mechanical,silver,445000,2004,gasoline,1.4,universal,False,owned,3200.0,6
14285,Renault,Laguna,mechanical,red,350000,2001,diesel,1.9,hatchback,False,owned,2800.0,5
14286,Renault,Duster,mechanical,black,77000,2016,diesel,1.5,universal,False,owned,12150.0,9
14287,Renault,Logan,mechanical,white,100000,2017,gasoline,1.6,sedan,False,owned,7000.0,1
14288,Renault,Megane,mechanical,red,340000,1997,gasoline,1.6,hatchback,False,owned,1200.0,8
14289,Renault,Clio,mechanical,blue,201000,2006,gasoline,1.6,hatchback,False,owned,4500.0,6
14290,Renault,Laguna,mechanical,grey,267000,2001,diesel,1.9,hatchback,False,owned,4300.0,4
14291,Renault,Espace,mechanical,silver,400000,2000,diesel,2.2,minivan,False,owned,5000.0,9
14292,Renault,Grand Scenic,mechanical,silver,195000,2009,gasoline,1.4,liftback,False,owned,7500.0,15
14293,Renault,Grand Scenic,mechanical,other,270000,2009,diesel,1.5,minivan,False,owned,8400.0,7
14294,Renault,Logan,mechanical,silver,33385,2018,gasoline,1.6,sedan,False,owned,8800.0,14
14295,Renault,Laguna,mechanical,other,252000,2003,gasoline,1.8,hatchback,False,owned,4000.0,19
14296,Renault,Laguna,mechanical,green,235000,1997,gasoline,1.8,hatchback,False,owned,2100.0,6
14297,Renault,Megane,mechanical,black,284000,1996,gasoline,1.6,coupe,False,owned,1500.0,16
14298,Renault,Megane Scenic,mechanical,blue,375500,2000,diesel,1.9,hatchback,False,owned,3500.0,2
14299,Renault,Laguna,mechanical,other,347000,2001,diesel,1.9,hatchback,False,owned,2845.49,3
14300,Renault,Laguna,mechanical,white,400000,1996,diesel,2.2,hatchback,False,owned,1300.0,8
14301,Renault,Trafic,mechanical,white,290000,2008,diesel,2.0,minibus,False,owned,9000.0,1
14302,Renault,Laguna,mechanical,silver,375000,1998,diesel,2.2,universal,False,owned,1750.0,4
14303,Renault,Scenic,mechanical,blue,302000,1998,gasoline,1.6,minivan,False,owned,2100.0,16
14304,Renault,Laguna,mechanical,black,300000,1997,gasoline,1.8,universal,False,owned,2150.0,16
14305,Renault,Megane Scenic,mechanical,blue,47000,1998,diesel,1.9,minivan,False,owned,2600.0,9
14306,Renault,Megane Scenic,mechanical,black,200000,2010,diesel,1.5,minivan,False,owned,7850.0,10
14307,Renault,Grand Scenic,mechanical,silver,133000,2014,diesel,1.5,minivan,False,owned,11700.0,8
14308,Renault,Scenic,automatic,silver,192000,1999,gasoline,1.6,minivan,False,owned,3000.0,7
14309,Renault,Logan,mechanical,white,51000,2017,gasoline,1.6,sedan,False,owned,8800.0,1
14310,Renault,Logan,mechanical,white,10000,2017,gasoline,1.6,sedan,False,owned,11381.96,2
14311,Renault,Sandero,automatic,red,25000,2016,gasoline,1.6,hatchback,False,owned,9900.0,3
14312,Renault,Megane,mechanical,blue,160000,2000,gasoline,1.6,universal,False,owned,2300.0,9
14313,Renault,Laguna,mechanical,black,402000,1999,diesel,1.9,hatchback,False,owned,2500.0,3
14314,Renault,Duster,automatic,grey,80000,2013,gasoline,2.0,suv,False,owned,8300.0,6
14315,Renault,Grand Scenic,mechanical,other,210000,2010,diesel,1.5,minivan,False,owned,8800.0,9
14316,Renault,Megane Scenic,mechanical,grey,92000,1998,gasoline,1.6,minivan,False,owned,3500.0,3
14317,Renault,Kangoo,mechanical,white,130000,2006,diesel,1.5,van,False,owned,3793.99,1
14318,Renault,Megane Scenic,mechanical,blue,337500,1997,diesel,1.9,minivan,False,owned,3200.0,18
14319,Renault,Safrane,mechanical,blue,300000,1997,diesel,2.2,hatchback,False,owned,2000.0,7
14320,Renault,Safrane,mechanical,blue,236000,1996,gasoline,2.2,hatchback,False,owned,1450.0,4
14321,Renault,Laguna,mechanical,silver,300000,2002,diesel,2.2,hatchback,False,owned,3200.0,7
14322,Renault,Megane,mechanical,silver,152000,2004,gasoline,1.6,hatchback,False,owned,4100.0,9
14323,Renault,Duster,mechanical,black,58000,2016,gasoline,1.6,suv,False,owned,10200.0,4
14324,Renault,Laguna,mechanical,blue,305000,2001,gasoline,1.6,hatchback,False,owned,3650.0,17
14325,Renault,Megane,mechanical,blue,360000,1997,gasoline,2.0,sedan,False,owned,1500.0,13
14326,Renault,Scenic,mechanical,silver,350000,2003,diesel,1.5,minivan,False,owned,4500.0,3
14327,Renault,Duster,automatic,other,130000,2013,gasoline,2.0,suv,False,owned,12000.0,9
14328,Renault,Logan,mechanical,silver,26500,2016,gasoline,1.6,sedan,False,owned,8300.0,9
14329,Renault,Fluence,mechanical,grey,125000,2010,gasoline,1.6,sedan,False,owned,5690.98,3
14330,Renault,Duster,mechanical,black,93000,2013,gasoline,2.0,suv,False,owned,8000.0,5
14331,Renault,Clio,mechanical,green,320000,1999,gasoline,1.4,hatchback,False,owned,1600.0,11
14332,Renault,Laguna,mechanical,green,260000,1998,gasoline,1.6,hatchback,False,owned,2000.0,1
14333,Renault,Laguna,mechanical,violet,434455,1995,gasoline,1.8,hatchback,False,owned,1000.0,5
14334,Renault,Megane,mechanical,silver,210000,2010,diesel,1.5,hatchback,False,owned,7000.0,4
14335,Renault,Megane Scenic,mechanical,blue,300000,1999,gasoline,1.6,minivan,False,owned,2500.0,7
14336,Renault,Sandero,mechanical,silver,11000,2018,gasoline,1.6,hatchback,False,owned,10718.01,8
14337,Renault,Laguna,mechanical,green,400000,1995,gasoline,1.8,hatchback,False,owned,900.0,6
14338,Renault,Scenic,mechanical,red,68000,2002,diesel,1.9,minivan,False,owned,4100.0,8
14339,Renault,Scenic,mechanical,blue,219000,1999,gasoline,1.6,hatchback,False,owned,2350.0,8
14340,Renault,Twingo,automatic,red,137000,2010,gasoline,1.2,hatchback,False,owned,4650.0,5
14341,Renault,Laguna,mechanical,green,80000,1994,gasoline,2.0,hatchback,False,owned,1700.0,5
14342,Renault,Scenic,mechanical,blue,245000,2002,diesel,1.9,minivan,False,owned,5690.98,8
14343,Renault,Safrane,mechanical,blue,400000,1997,gasoline,2.0,hatchback,False,owned,1200.0,6
14344,Renault,Laguna,mechanical,blue,350000,1997,gasoline,1.8,hatchback,False,owned,1999.0,12
14345,Renault,Laguna,mechanical,black,314000,1997,gasoline,1.8,hatchback,False,owned,1800.0,6
14346,Renault,Scenic,mechanical,grey,330000,1997,gasoline,2.0,hatchback,False,owned,2600.0,10
14347,Renault,Laguna,automatic,other,311000,1997,gasoline,2.0,hatchback,False,owned,1800.0,5
14348,Renault,Safrane,automatic,white,250000,1998,gasoline,2.0,hatchback,False,owned,1200.0,5
14349,Renault,Megane,mechanical,blue,360000,1997,gasoline,1.6,coupe,False,owned,1600.0,9
14350,Renault,Safrane,mechanical,black,340000,1999,gasoline,2.5,hatchback,False,owned,2299.0,6
14351,Renault,Vel Satis,mechanical,silver,173000,2002,diesel,2.2,hatchback,False,owned,4500.0,1
14352,Renault,Laguna,mechanical,silver,180000,2000,diesel,1.9,hatchback,False,owned,2100.0,8
14353,Renault,Scenic,mechanical,silver,395290,2002,diesel,1.9,minivan,False,owned,3500.0,14
14354,Renault,Duster,automatic,white,24500,2017,gasoline,2.0,suv,False,owned,13550.0,4
14355,Renault,Scenic,mechanical,blue,300000,2010,diesel,1.5,minivan,False,owned,7400.0,3
14356,Renault,Laguna,mechanical,blue,325000,1997,gasoline,1.8,hatchback,False,owned,2450.0,4
14357,Renault,Megane Scenic,mechanical,silver,281870,1998,gasoline,1.6,minivan,False,owned,2550.0,15
14358,Renault,Safrane,mechanical,blue,340000,1995,gasoline,2.2,hatchback,False,owned,1200.0,8
14359,Renault,Laguna,mechanical,green,340000,1998,gasoline,2.0,hatchback,False,owned,2000.0,7
14360,Renault,Scenic,mechanical,blue,250000,1996,gasoline,1.6,hatchback,False,owned,1500.0,9
14361,Renault,Scenic,mechanical,red,385000,2000,diesel,1.9,hatchback,False,owned,3500.0,18
14362,Renault,Megane Scenic,mechanical,blue,172000,2009,diesel,1.5,universal,False,owned,5650.0,5
14363,Renault,Laguna,mechanical,other,310000,1995,gasoline,1.8,hatchback,False,owned,1700.0,7
14364,Renault,Scenic,mechanical,other,190000,2009,diesel,1.5,hatchback,False,owned,7500.0,2
14365,Renault,Laguna,mechanical,blue,1000000,1998,diesel,2.2,universal,False,owned,1700.0,5
14366,Renault,Duster,automatic,black,55357,2016,gasoline,2.0,hatchback,False,owned,10000.0,13
14367,Renault,Espace,mechanical,blue,225000,2003,diesel,1.9,minivan,False,owned,5600.0,10
14368,Renault,Megane Scenic,mechanical,violet,311000,2000,gasoline,1.6,hatchback,False,owned,2500.0,9
14369,Renault,19,mechanical,silver,348730,1992,gasoline,1.7,hatchback,False,owned,400.0,15
14370,Renault,Laguna,mechanical,grey,270000,2001,diesel,1.9,universal,False,owned,3400.0,8
14371,Renault,Scenic,mechanical,grey,216000,2004,diesel,1.9,minivan,False,owned,4173.39,10
14372,Renault,Scenic,mechanical,silver,274000,2000,gasoline,1.6,minivan,False,owned,3700.0,6
14373,Renault,Laguna,mechanical,brown,250000,1995,gasoline,1.8,hatchback,False,owned,1800.0,7
14374,Renault,Laguna,mechanical,green,300000,1997,gasoline,1.8,universal,False,owned,1896.99,5
14375,Renault,Laguna,mechanical,red,300000,1995,gasoline,2.0,hatchback,False,owned,1350.0,5
14376,Renault,Megane,automatic,black,138000,2014,gasoline,1.6,hatchback,False,owned,9400.0,12
14377,Renault,Laguna,mechanical,blue,280000,2001,diesel,1.9,universal,False,owned,4500.0,19
14378,Renault,Scenic,mechanical,other,3200,1999,gasoline,1.6,minivan,False,owned,1700.0,8
14379,Renault,Laguna,mechanical,other,300000,1998,gasoline,2.0,universal,False,owned,1925.45,9
14380,Renault,Kadjar,mechanical,black,120000,2015,diesel,1.5,suv,False,owned,16100.0,7
14381,Renault,Grand Scenic,mechanical,other,213000,2010,diesel,1.5,minivan,False,owned,7000.0,9
14382,Renault,Laguna,mechanical,green,293000,1998,diesel,2.2,hatchback,False,owned,2350.0,7
14383,Renault,Grand Scenic,mechanical,white,260000,2012,diesel,1.5,minivan,False,owned,9800.0,3
14384,Renault,Laguna,automatic,red,303000,1997,gasoline,2.0,universal,False,owned,1800.0,8
14385,Renault,Scenic,mechanical,white,205000,2010,diesel,1.5,minivan,False,owned,7499.0,4
14386,Renault,Captur,automatic,grey,42000,2016,diesel,1.5,suv,False,owned,13000.0,9
14387,Renault,Scenic,mechanical,grey,260000,1999,gasoline,1.6,minivan,False,owned,2700.0,8
14388,Renault,Megane Scenic,mechanical,silver,288000,1997,gasoline,1.6,minivan,False,owned,2500.0,5
14389,Renault,Laguna,mechanical,blue,380000,1996,gasoline,1.8,hatchback,False,owned,1100.0,10
14390,Renault,Grand Scenic,mechanical,blue,250000,2004,diesel,1.5,minivan,False,owned,4500.0,9
14391,Renault,Safrane,mechanical,blue,320000,1995,gasoline,2.2,hatchback,False,owned,1000.0,3
14392,Renault,Captur,automatic,other,40000,2017,gasoline,1.6,suv,False,owned,13500.0,5
14393,Renault,Scenic,mechanical,white,159000,2015,diesel,1.5,minivan,False,owned,11200.0,12
14394,Renault,Laguna,mechanical,other,255000,2000,gasoline,1.8,hatchback,False,owned,3224.89,6
14395,Renault,Megane,automatic,blue,320000,1998,gasoline,2.0,sedan,False,owned,1800.0,8
14396,Renault,Scenic,automatic,silver,260000,2003,gasoline,2.0,minivan,False,owned,4100.0,10
14397,Renault,Laguna,mechanical,silver,315000,2001,diesel,1.9,hatchback,False,owned,3550.0,14
14398,Renault,Kangoo,mechanical,green,302000,2002,gasoline,1.2,universal,False,owned,2900.0,9
14399,Renault,Scenic,mechanical,grey,290000,2000,diesel,1.9,minivan,False,owned,3450.0,6
14400,Renault,Grand Scenic,mechanical,grey,180000,2011,diesel,1.5,minivan,False,owned,8000.0,5
14401,Renault,Laguna,mechanical,blue,430000,1997,diesel,2.2,universal,False,owned,1700.0,2
14402,Renault,Laguna,mechanical,blue,400000,1997,gasoline,1.8,sedan,False,owned,1500.0,4
14403,Renault,Sandero,mechanical,other,97000,2015,gasoline,1.6,hatchback,False,owned,8300.0,4
14404,Renault,Scenic,mechanical,red,250000,2000,gasoline,1.6,hatchback,False,owned,3450.0,4
14405,Renault,Scenic,mechanical,blue,315000,1997,gasoline,1.6,minivan,False,owned,2000.0,11
14406,Renault,Scenic,mechanical,blue,250000,2004,diesel,1.9,minivan,False,owned,5800.0,10
14407,Renault,Kangoo,mechanical,green,444444,2003,diesel,1.9,minivan,False,owned,3200.0,13
14408,Renault,Clio,mechanical,red,146300,2014,diesel,1.5,hatchback,False,owned,9250.0,37
14409,Renault,Laguna,mechanical,blue,290000,1997,gasoline,2.0,universal,False,owned,2300.0,25
14410,Renault,Scenic,mechanical,blue,151000,2003,diesel,1.9,minivan,False,owned,4500.0,11
14411,Renault,Grand Espace,mechanical,silver,280000,2010,gasoline,2.0,minivan,False,owned,9700.0,6
14412,Renault,Safrane,mechanical,red,300000,1994,gasoline,2.2,hatchback,False,owned,1300.0,4
14413,Renault,Logan,mechanical,green,175000,2006,gasoline,1.6,sedan,False,owned,3400.0,9
14414,Renault,19,mechanical,white,250000,1994,gasoline,1.8,sedan,False,owned,650.0,5
14415,Renault,Laguna,mechanical,blue,260000,2002,diesel,2.2,universal,False,owned,3500.0,1
14416,Renault,19,mechanical,blue,258325,1995,gasoline,1.8,hatchback,False,emergency,300.0,6
14417,Renault,Laguna,mechanical,grey,340000,2000,gasoline,1.6,hatchback,False,owned,1750.0,7
14418,Renault,Logan,mechanical,white,51000,2018,gasoline,1.6,sedan,False,owned,8350.0,4
14419,Renault,Megane,mechanical,black,204000,2010,diesel,1.5,universal,False,owned,7900.0,29
14420,Renault,Scenic,mechanical,grey,487631,1998,gasoline,1.6,hatchback,False,owned,2400.0,6
14421,Renault,Sandero,mechanical,red,82000,2015,gasoline,1.6,hatchback,False,owned,8500.0,5
14422,Renault,Modus,automatic,red,120000,2005,gasoline,1.6,minivan,False,owned,3850.0,7
14423,Renault,Sandero,mechanical,white,11000,2018,gasoline,1.6,hatchback,False,owned,10000.0,3
14424,Renault,Laguna,mechanical,green,440000,1998,gasoline,1.6,hatchback,False,owned,1600.0,2
14425,Renault,Laguna,mechanical,blue,340000,1997,gasoline,1.8,hatchback,False,owned,1599.0,6
14426,Renault,Laguna,mechanical,white,201000,2007,diesel,1.9,hatchback,False,owned,5500.0,10
14427,Renault,Laguna,mechanical,blue,470000,1997,gasoline,2.0,hatchback,False,owned,1900.0,6
14428,Renault,Safrane,mechanical,green,359999,1997,gasoline,2.0,hatchback,False,owned,1300.0,5
14429,Renault,Scenic,mechanical,blue,366000,1999,diesel,1.9,minivan,False,owned,2100.0,5
14430,Renault,Megane,mechanical,blue,350000,2000,gasoline,1.6,universal,False,owned,2300.0,12
14431,Renault,Scenic,mechanical,green,280750,2001,diesel,1.9,minivan,False,owned,5150.0,10
14432,Renault,Latitude,automatic,white,168000,2012,gasoline,2.5,sedan,False,owned,9000.0,7
14433,Renault,Laguna,mechanical,violet,318000,1997,gasoline,2.0,universal,False,owned,2200.0,6
14434,Renault,Megane,mechanical,blue,290000,2005,gasoline,1.6,sedan,False,owned,3950.0,7
14435,Renault,Scenic,mechanical,black,214000,2005,diesel,1.9,hatchback,False,owned,4700.0,11
14436,Renault,Megane,mechanical,silver,280000,2009,diesel,1.5,hatchback,False,owned,6400.0,6
14437,Renault,Clio,mechanical,blue,310000,1999,gasoline,1.1,hatchback,False,owned,1200.0,3
14438,Renault,Scenic,mechanical,violet,270800,1998,gasoline,2.0,hatchback,False,owned,2350.0,12
14439,Renault,Logan,mechanical,black,160000,2009,gasoline,1.4,sedan,False,owned,3500.0,2
14440,Renault,Scenic,mechanical,red,260000,1997,gasoline,2.0,minivan,False,owned,1650.0,12
14441,Renault,Megane Scenic,mechanical,green,354000,1997,diesel,1.9,minivan,False,owned,2086.69,4
14442,Renault,Megane,mechanical,red,300000,1998,diesel,1.9,hatchback,False,owned,2000.0,14
14443,Renault,Laguna,automatic,other,340000,1998,gasoline,2.0,hatchback,False,owned,2400.0,8
14444,Renault,Laguna,mechanical,grey,270000,2002,diesel,1.9,hatchback,False,owned,3800.0,3
14445,Renault,Laguna,mechanical,other,482803,2002,gasoline,1.8,hatchback,False,owned,3550.0,9
14446,Renault,Megane,mechanical,white,256000,2010,diesel,1.5,universal,False,owned,6500.0,8
14447,Renault,Grand Espace,automatic,black,297000,2004,diesel,2.2,minivan,False,owned,8500.0,14
14448,Renault,19,mechanical,green,398000,1994,gasoline,1.7,sedan,False,owned,1000.0,2
14449,Renault,Laguna,mechanical,green,355000,1997,gasoline,1.8,hatchback,False,owned,1375.32,5
14450,Renault,19,mechanical,grey,238923,1992,gasoline,1.7,sedan,False,owned,200.0,5
14451,Renault,Captur,automatic,brown,61000,2017,gasoline,2.0,suv,False,owned,15887.32,40
14452,Renault,Clio,mechanical,silver,245000,2009,gasoline,1.2,universal,False,owned,4800.0,11
14453,Renault,19,mechanical,other,400000,1992,gasoline,1.4,hatchback,False,owned,600.0,5
14454,Renault,Clio,mechanical,red,137000,2007,gasoline,1.2,hatchback,False,owned,4000.0,8
14455,Renault,Laguna,mechanical,green,302095,1996,gasoline,1.8,hatchback,False,owned,1200.0,8
14456,Renault,Logan,mechanical,white,92200,2017,gasoline,1.6,sedan,False,owned,8200.0,8
14457,Renault,Scenic,mechanical,black,175000,2009,diesel,1.5,minivan,False,owned,7500.0,8
14458,Renault,Logan,mechanical,silver,400000,2011,gasoline,1.6,universal,False,owned,5000.0,4
14459,Renault,Grand Scenic,mechanical,silver,207000,2004,diesel,1.9,minivan,False,owned,5500.0,7
14460,Renault,Scenic,mechanical,silver,227000,2010,diesel,1.5,hatchback,False,owned,7200.0,10
14461,Renault,Sandero,mechanical,red,69000,2016,gasoline,1.6,hatchback,False,owned,10000.0,4
14462,Renault,Safrane,mechanical,silver,300000,1997,gasoline,2.0,hatchback,False,owned,1500.0,5
14463,Renault,Koleos,automatic,silver,162000,2008,gasoline,2.5,minivan,False,owned,11000.0,9
14464,Renault,Safrane,mechanical,blue,400000,1995,gasoline,2.0,hatchback,False,owned,1000.0,10
14465,Renault,Scenic,automatic,silver,198000,2000,gasoline,2.0,minivan,False,owned,3000.0,6
14466,Renault,Logan,mechanical,silver,55600,2017,gasoline,1.6,sedan,False,owned,7825.1,5
14467,Renault,Megane Scenic,mechanical,red,230000,1997,gasoline,1.6,hatchback,False,owned,1500.0,9
14468,Renault,Laguna,mechanical,blue,449555,2000,diesel,1.9,universal,False,owned,2000.0,9
14469,Renault,Laguna,mechanical,grey,187000,2008,diesel,1.5,universal,False,owned,5999.0,8
14470,Renault,Megane,mechanical,silver,315431,1998,gasoline,1.6,hatchback,False,owned,2250.0,5
14471,Renault,Sandero,automatic,red,17000,2016,gasoline,1.6,suv,False,owned,10499.0,3
14472,Renault,Scenic,mechanical,other,172400,2005,gasoline,1.5,minivan,False,owned,5000.0,11
14473,Renault,Laguna,mechanical,green,272000,1995,gasoline,2.0,hatchback,False,owned,1400.0,8
14474,Renault,Sandero,mechanical,white,83100,2016,gasoline,1.6,hatchback,False,owned,6700.0,7
14475,Renault,Laguna,mechanical,silver,191000,2001,gasoline,1.6,hatchback,False,owned,4550.0,7
14476,Renault,Kangoo,mechanical,blue,280000,2011,diesel,1.5,universal,False,owned,6700.0,7
14477,Renault,Megane Scenic,mechanical,silver,280000,2002,gasoline,1.6,minivan,False,owned,3650.0,11
14478,Renault,Megane,mechanical,grey,160000,2010,diesel,1.5,universal,False,owned,7600.0,4
14479,Renault,Laguna,mechanical,blue,290000,1998,gasoline,1.6,hatchback,False,owned,1450.0,5
14480,Renault,19,mechanical,red,421000,1995,gasoline,1.8,hatchback,False,owned,650.0,5
14481,Renault,Laguna,mechanical,white,100000,1997,gasoline,1.8,hatchback,False,owned,1200.0,8
14482,Renault,Logan,mechanical,black,66000,2015,gasoline,1.6,sedan,False,owned,8000.0,7
14483,Renault,Kaptur,automatic,white,15080,2017,gasoline,1.6,suv,False,owned,14900.0,8
14484,Renault,Clio,automatic,grey,209000,2010,diesel,1.5,universal,False,owned,6400.0,8
14485,Renault,Grand Scenic,mechanical,grey,140000,2004,diesel,1.5,minivan,False,owned,4500.0,5
14486,Renault,Kangoo,mechanical,white,415000,2005,diesel,1.5,universal,False,owned,2700.0,7
14487,Renault,Laguna,mechanical,black,320000,2005,diesel,1.9,hatchback,False,owned,5550.0,3
14488,Renault,Duster,mechanical,black,118000,2015,gasoline,2.0,suv,False,owned,11400.0,10
14489,Renault,Megane Scenic,mechanical,silver,628291,1996,gasoline,2.0,minivan,False,owned,1700.0,4
14490,Renault,Laguna,automatic,blue,350000,1998,gasoline,2.0,hatchback,False,owned,1700.0,15
14491,Renault,Vel Satis,mechanical,blue,300000,2002,diesel,2.2,hatchback,False,owned,3000.0,5
14492,Renault,Laguna,mechanical,silver,300000,2002,gasoline,2.0,universal,False,owned,4200.0,21
14493,Renault,Laguna,mechanical,blue,400000,1995,gasoline,1.8,hatchback,False,owned,1300.0,10
14494,Renault,Scenic,mechanical,silver,300000,2000,gasoline,2.0,minivan,False,owned,4900.0,14
14495,Renault,Duster,mechanical,black,113287,2013,gasoline,2.0,suv,False,owned,8999.0,6
14496,Renault,Megane Scenic,mechanical,violet,319000,1999,gasoline,2.0,minivan,False,owned,2600.0,8
14497,Renault,Scenic,automatic,silver,198000,2000,gasoline,2.0,minivan,False,owned,3300.0,9
14498,Renault,Grand Scenic,mechanical,grey,323000,2010,diesel,1.5,minivan,False,owned,6200.0,7
14499,Renault,Megane,mechanical,white,208000,2015,diesel,1.5,universal,False,owned,10300.0,12
14500,Renault,Scenic,automatic,silver,300000,2001,gasoline,1.6,minivan,False,owned,3550.0,5
14501,Renault,Laguna,mechanical,grey,340000,2001,diesel,1.9,universal,False,owned,3900.0,15
14502,Renault,Scenic,mechanical,white,403000,1998,gasoline,1.6,minivan,False,owned,2000.0,13
14503,Renault,Laguna,mechanical,silver,380000,2002,diesel,1.9,universal,False,owned,4150.0,4
14504,Renault,Megane Scenic,mechanical,blue,300000,1998,diesel,1.9,hatchback,False,owned,2500.0,6
14505,Renault,Scenic,mechanical,grey,230000,2003,diesel,1.9,minivan,False,owned,6000.0,9
14506,Renault,Clio,mechanical,red,350000,2001,gasoline,1.4,sedan,False,owned,2000.0,5
14507,Renault,Trafic,mechanical,yellow,312000,2002,diesel,1.9,van,False,owned,7900.0,6
14508,Renault,Megane,mechanical,white,130000,2009,diesel,1.5,hatchback,False,owned,6100.0,5
14509,Renault,Megane,mechanical,blue,245000,2004,diesel,1.9,universal,False,owned,3500.0,4
14510,Renault,Kaptur,automatic,white,58000,2016,gasoline,2.0,suv,False,owned,14500.0,8
14511,Renault,Megane,mechanical,blue,300000,2008,gasoline,1.6,sedan,False,owned,2550.0,4
14512,Renault,Megane,mechanical,green,248000,1999,gasoline,1.6,hatchback,False,owned,2400.0,7
14513,Renault,Laguna,mechanical,red,350000,1995,gasoline,2.0,hatchback,False,owned,1650.0,6
14514,Renault,Vel Satis,automatic,silver,420000,2007,diesel,2.2,hatchback,False,owned,5900.0,5
14515,Renault,Kaptur,automatic,white,75000,2016,gasoline,2.0,suv,False,owned,13900.0,2
14516,Renault,Scenic,mechanical,other,36000,1997,gasoline,1.6,minivan,False,owned,2350.0,12
14517,Renault,Laguna,mechanical,blue,360000,2003,diesel,2.2,universal,False,owned,3200.0,34
14518,Renault,Safrane,mechanical,blue,340000,1998,gasoline,2.0,hatchback,False,owned,2000.0,1
14519,Renault,Laguna,mechanical,other,310000,2002,diesel,2.2,universal,False,owned,3200.0,18
14520,Renault,Grand Scenic,mechanical,grey,203000,2012,diesel,1.5,minivan,False,owned,10200.0,4
14521,Renault,Laguna,mechanical,white,227800,1996,gasoline,1.8,hatchback,False,owned,1400.0,7
14522,Renault,Sandero,mechanical,green,67000,2015,gasoline,1.6,hatchback,False,owned,9150.0,2
14523,Renault,Safrane,mechanical,silver,300000,1998,diesel,2.2,hatchback,False,owned,2200.0,8
14524,Renault,Megane,mechanical,grey,224023,2005,diesel,1.5,hatchback,False,owned,5800.0,10
14525,Renault,Laguna,mechanical,grey,282000,2001,diesel,1.9,hatchback,False,owned,4300.0,6
14526,Renault,Captur,mechanical,black,20500,2017,gasoline,1.6,suv,False,owned,15000.0,6
14527,Renault,Megane,mechanical,black,147500,2016,diesel,1.5,hatchback,False,owned,12750.0,22
14528,Renault,Megane Scenic,mechanical,blue,450000,1999,diesel,1.9,hatchback,False,owned,2900.0,5
14529,Renault,Megane Scenic,mechanical,red,300000,1999,diesel,1.9,hatchback,False,owned,2300.0,4
14530,Renault,Megane,mechanical,green,300000,1997,gasoline,1.4,sedan,False,owned,1000.0,6
14531,Renault,Master,mechanical,white,350000,2003,diesel,2.2,van,False,owned,4550.0,10
14532,Renault,Twingo,mechanical,blue,191000,1997,gasoline,1.2,hatchback,False,owned,850.0,5
14533,Renault,Megane Scenic,mechanical,green,350000,1997,gasoline,1.6,hatchback,False,owned,1500.0,6
14534,Renault,Kangoo,mechanical,white,200000,2008,diesel,1.5,van,False,owned,3900.0,5
14535,Renault,Trafic,mechanical,white,611000,2005,diesel,1.9,minivan,False,owned,7600.0,6
14536,Renault,19,mechanical,black,340048,1995,gasoline,1.8,hatchback,False,owned,300.0,5
14537,Seat,Leon,mechanical,black,175000,2008,gasoline,1.4,hatchback,False,owned,5700.0,23
14538,Seat,Cordoba,mechanical,grey,200000,1994,gasoline,1.8,sedan,False,owned,1050.0,12
14539,Seat,Mii,mechanical,white,49100,2012,gasoline,1.0,hatchback,False,owned,5950.0,17
14540,Seat,Ibiza,mechanical,yellow,302000,2002,gasoline,1.4,hatchback,False,owned,2086.69,3
14541,Seat,Leon,mechanical,red,257000,2008,gasoline,1.4,hatchback,False,owned,6500.0,23
14542,Seat,Cordoba,mechanical,black,300000,2000,gasoline,1.6,sedan,False,owned,2650.0,7
14543,Seat,Cordoba,mechanical,black,350000,2000,gasoline,1.4,sedan,False,owned,2350.0,10
